date,total_count,peak_count
2020-08-02,8971.0,745.0
2020-08-03,8871.0,740.0
2020-08-04,7964.0,736.0
2020-08-05,8828.0,735.0
2020-08-06,9760.0,773.0
2020-08-07,10077.0,725.0
2020-08-08,10243.0,783.0
2020-08-09,9142.0,742.0
2020-08-10,9235.0,745.0
2020-08-11,9500.0,786.0
2020-08-12,9671.0,778.0
2020-08-13,9707.0,773.0
2020-08-14,10083.0,747.0
2020-08-15,9987.0,749.0
2020-08-16,8645.0,726.0
2020-08-17,8850.0,739.0
2020-08-18,9133.0,736.0
2020-08-19,9280.0,780.0
2020-08-20,9959.0,759.0
2020-08-21,9962.0,719.0
2020-08-22,9919.0,737.0
2020-08-23,8604.0,794.0
2020-08-24,8405.0,736.0
2020-08-25,8637.0,727.0
2020-08-26,9108.0,750.0
2020-08-27,8889.0,741.0
2020-08-28,9389.0,754.0
2020-08-29,8415.0,692.0
2020-08-30,8143.0,727.0
2020-08-31,7596.0,698.0
2020-09-01,7580.0,723.0
2020-09-02,7504.0,699.0
2020-09-03,8631.0,737.0
2020-09-04,9590.0,741.0
2020-09-05,10124.0,749.0
2020-09-06,9712.0,779.0
2020-09-07,7648.0,676.0
2020-09-08,7694.0,693.0
2020-09-09,7750.0,664.0
2020-09-10,7599.0,674.0
2020-09-11,9029.0,736.0
2020-09-12,8909.0,752.0
2020-09-13,6963.0,607.0
2020-09-14,7148.0,681.0
2020-09-15,7342.0,699.0
2020-09-16,7552.0,711.0
2020-09-17,7852.0,726.0
2020-09-18,8767.0,735.0
2020-09-19,8807.0,777.0
2020-09-20,6843.0,662.0
2020-09-21,6726.0,640.0
2020-09-22,6901.0,681.0
2020-09-23,7116.0,676.0
2020-09-24,7729.0,732.0
2020-09-25,8842.0,744.0
2020-09-26,8967.0,762.0
2020-09-27,7122.0,683.0
2020-09-28,6147.0,587.0
2020-09-29,6221.0,597.0
2020-09-30,5900.0,578.0
2020-10-01,7131.0,668.0
2020-10-02,7978.0,725.0
2020-10-03,8436.0,766.0
2020-10-04,6623.0,691.0
2020-10-05,6190.0,642.0
2020-10-06,6371.0,607.0
2020-10-07,6404.0,626.0
2020-10-08,7262.0,710.0
2020-10-09,8714.0,741.0
2020-10-10,9364.0,767.0
2020-10-11,8424.0,799.0
2020-10-12,6448.0,599.0
2020-10-13,5304.0,492.0
2020-10-14,6920.0,683.0
2020-10-15,7308.0,740.0
2020-10-16,7249.0,639.0
2020-10-17,7542.0,700.0
2020-10-18,6186.0,610.0
2020-10-19,5925.0,571.0
2020-10-20,5703.0,549.0
2020-10-21,5746.0,539.0
2020-10-22,6704.0,648.0
2020-10-23,7375.0,725.0
2020-10-24,7777.0,722.0
2020-10-25,5679.0,561.0
2020-10-26,4839.0,496.0
2020-10-27,5182.0,524.0
2020-10-28,4846.0,486.0
2020-10-29,5299.0,549.0
2020-10-30,5428.0,491.0
2020-10-31,5632.0,581.0
2020-11-01,4059.0,440.0
2020-11-02,4671.0,487.0
2020-11-03,4591.0,469.0
2020-11-04,4554.0,462.0
2020-11-05,5172.0,533.0
